5.773143075787507073e+00,-2.177570709111553426e-01,-2.119909951453696983e+00,-1.191265556840026774e+00,-8.475468955069794807e-01
-2.360567315325410309e+00,-4.314309878028585565e+00,-1.563147637954260150e+00,6.172466080399909849e-01,-1.013017292111794587e+00
1.786844303922756394e+00,6.690801308262185332e-01,-2.414507290547418528e+00,8.228779615611253595e-01,-8.955149686628133265e-01
4.521201434867447411e+00,4.264010703174584194e+00,-2.413215808632194204e+00,-1.000884284702864557e-01,-2.704539941088731636e-01
3.812560523315007277e+00,2.417209021304688843e+00,-2.794262933354338063e+00,-5.938616491839731060e-01,2.383186779555933332e-01
4.259761421056312614e+00,6.802357517681704380e+00,-2.706795295487665953e+00,1.483670191564300467e+00,2.327738409301430555e-01
2.490209998011601300e+01,6.390048320338201471e+00,3.099121428635977171e+00,-5.171871051653189610e-01,1.688565315792753596e+00
-1.573312174316640188e+01,-1.574322508022387712e+00,2.216163349981424613e+00,5.429515581738209029e-01,3.105223487613567035e-01
-7.851360633765827934e+00,3.918877414689505123e+00,-1.878267827198938145e+00,1.354010270095638013e+00,1.259621067948758721e+00
5.518660324435369802e+00,1.875447611448394669e+00,-3.164485028346789797e+00,1.027112229137421506e+00,2.219558393884361880e-01
1.290130641045128090e+00,-9.509041877893455563e+00,-8.415006856749199793e-01,-5.116793161803806500e-01,-1.276098566646573618e+00
-1.759546074606217658e+01,1.371223437498785946e+00,3.463600118797924843e+00,1.465449123242498652e+00,-1.703043356105889972e-01
-1.018420714550719097e+01,5.622610943685535823e+00,-3.167158884434177479e-01,-1.814845722102489400e-01,4.939136895191467702e-01
7.981981668478852043e+00,1.838710479001411047e+00,-2.607176262440316084e+00,-1.673898165869361909e-01,-7.774725307946794492e-03
-1.669937059158959869e+01,-4.685324066642048146e-01,2.743083538891359030e+00,1.555309653306078677e-01,5.002813783032207251e-01
3.002660695451691808e+01,6.737002958457225077e+00,7.792958588258473540e+00,-1.348894750643748752e+00,1.738064767508963993e+00
1.024196874110032063e+01,4.629291055448728209e-01,-2.342478150641137624e+00,-1.519502885494231625e+00,2.531730555621761747e-01
1.870766233235082510e+00,-3.724473017742592873e+00,-2.075709583409914405e+00,-1.514995951246784350e-03,-8.153642255485451518e-01
7.810882467659851613e+00,-5.426520581691179901e-01,-2.539856448660917643e+00,-1.350680291855657078e+00,2.043463855202105051e-01
-6.701004879610215070e+00,-5.647903952565314079e-01,-1.087444874968151343e+00,2.710159574592656551e-01,-5.313948327032387287e-01
8.936526043873342928e+00,9.465658617902546368e+00,-1.796628004038644422e+00,-2.926605956462350333e-01,-1.067730978257892094e+00
2.002847174591318336e+01,3.437539452735708156e+00,1.561043513324546828e+00,-1.183576383340114724e+00,-1.297995848823560339e+00
1.012496933569113011e+01,-3.469459483164859304e+00,-1.998595936200668666e+00,-4.240067103829504580e-01,-1.271782667044050463e-01
-1.661203812884373576e+01,-1.216104841316540952e-01,2.859425838036103951e+00,5.677995012467773606e-01,2.227014937755562307e-01
8.113269375729252886e+00,-1.001500075191598782e+00,-2.624859853113570285e+00,-3.382628147174226302e-02,1.288614234384237167e-01
2.661542020397819286e+01,-9.865537083576397803e-01,5.751258136244348229e+00,9.746654360462352062e-02,-5.132953020595479310e-02
-5.290199169703269533e+00,1.819158607028128039e+00,-2.459926926243852563e+00,-1.134822526161444411e+00,9.892863126680314645e-01
1.308326947528480444e+00,1.033550692220698508e+00,-2.031923399108471529e+00,-6.535067823659626018e-01,-9.459031851866573914e-01
-4.954848221838662248e+00,-1.467087157983631984e+00,-1.465636964140151433e+00,-2.599440334157668842e-01,-1.971202888657866414e-01
-6.260589073126075377e+00,-5.788306335689875903e-02,-2.183124690944798552e+00,1.243598392212932197e-01,1.025426960848706326e+00
3.918810641620927182e+00,-1.225262193864477034e+01,-6.257832918892661800e-01,9.733709635966103502e-01,-1.263835757418600103e+00
1.177763929832740963e+01,-1.691176057121980136e+01,1.406374574388706833e+00,2.469324230214756444e+00,1.779885770792800859e+00
2.785123357618143913e+01,1.260518179553376505e+01,5.512565540159352295e+00,-5.321356822709819578e-01,1.060704093415899774e+00
1.668484410338881574e+01,-6.061683283555431956e+00,-5.362764771509475996e-03,1.237149411655056985e+00,3.267445937528473676e-01
-4.462585322443074709e+00,-1.242632111931390171e-01,-1.773884516428085423e+00,-7.462156218116048345e-01,-4.101732367457722878e-02
-6.701607142493876346e+00,5.014930685977687652e+00,-1.839438737983997374e+00,1.155285832539110769e-01,1.261000481406438167e+00
-6.619785517109392892e+00,4.661144360102170481e+00,-1.634482835425206781e+00,-8.328584925416567808e-01,1.041953967855009378e+00
-1.730431535149094202e+01,7.550033491219025894e-01,3.066832780988349327e+00,9.441830460160592631e-02,6.268615529967915823e-01
-1.574978070312182332e+01,-4.263444628093901123e+00,2.030919629503993296e+00,3.080847906138908243e-01,9.121888199065788516e-01
1.057676896160131719e+01,7.555896775539714394e-01,-1.733183412481288155e+00,8.999167623177060094e-01,-1.276615398672957147e+00
-1.712393662341195721e+01,-2.731171906700130325e+00,3.775926061763030361e+00,1.347516438729195132e+00,-5.168780737972459294e-01
-4.691157883738150680e+00,2.383699099736226401e+00,-1.880683486767635859e+00,-1.483312054823195392e-01,4.081658190293124266e-01
1.731366247555493842e+01,-1.039704354491853522e+01,1.943984420648996903e+00,5.837537765931908318e-01,-1.102083816291122842e-01
6.197668873032438519e+00,2.467752468068427518e+00,-2.983107904779518815e+00,-1.021325736857584321e+00,6.760576485149457637e-01
3.195589625477444073e+00,-5.595717081933604398e-01,-3.157125411069051868e+00,5.363022515787622124e-01,4.630768813908843762e-01
1.465211073100105565e+01,-1.600564825881552977e+01,4.286271239632434060e+00,-1.490640385611397667e+00,7.906384874800563844e-01
1.691886716873854057e+00,7.228617709377457290e-01,-2.672488288646371224e+00,1.324910375235354570e-02,-2.979085254743058520e-01
1.142416840890356688e+01,-1.935220723538741083e+00,-1.949185485947511731e+00,-4.284024423107049562e-01,1.458983892765441381e-01
-2.721028219219125077e+00,2.563826870966080307e+00,-1.199240643966320796e+00,1.959928839971495640e-01,-1.654476701787662041e+00
9.846819478989505825e+00,2.344920508552619687e+00,-2.807560081083699366e+00,-8.797885620811765062e-01,8.768300016219393589e-01
-1.633151013206282443e+01,-1.260933783857246249e-01,2.819637625761529875e+00,8.051487852797849232e-03,1.460917757572890996e-01
2.195724243021400923e+01,1.595869494263528843e+01,2.877398853812603186e+00,-3.170295441236643530e-01,2.468148578190229592e-01
1.173276428696932250e+01,-1.424550755768388477e+01,1.430560039888816970e+00,-6.196474403195179059e-01,-6.764947413359848616e-01
1.990596873320674121e+01,-9.574752074411192027e+00,3.424716969483130313e+00,-4.852036631323154992e-01,4.260108271844803562e-02
-6.340112647704046367e+00,1.516881451359432531e-01,-1.177265349594439181e+00,-7.344986435728789731e-01,-2.173025295544342428e-01
1.366827472767134921e+01,-3.259498508387102422e+00,-1.489763198380401610e+00,2.882816892744244908e-01,4.054776984042139931e-01
2.575695682938588860e+01,2.105382665090378413e+00,4.302820833757684760e+00,6.682927093608872493e-01,3.136284607526022006e-01
-7.778942310993871345e+00,3.111671420748250760e+00,-1.087348352457314649e+00,-2.213550635918941356e-01,4.252699486112171967e-01
2.871429022572959866e+01,-7.176989577855130698e-01,8.425774518765969390e+00,-1.680440076685627782e+00,9.037376375437951026e-01
6.327509671727251650e+00,1.270554441100117726e+00,-2.514197336280622253e+00,-1.035013637233888506e+00,-7.313190064618092789e-02
4.089858317538013210e+00,6.513301310003231315e+00,-2.743968474256950341e+00,3.173103983156171926e-01,1.953728870641038007e-01
8.149756828728486724e+00,-1.225894494654395750e+01,-3.672142999045533429e-01,8.932578722528584647e-01,-1.211345984102701667e+00
1.080424380610453916e+01,1.398634214991262947e+00,-1.778078690048929600e+00,3.315110472269062747e-01,-9.275442974930573348e-01
-8.520965659670084236e+00,2.049752923548686212e+00,7.658842435444216390e-01,-1.649731666888445636e+00,-1.128365858574374991e+00
2.049565251538027866e+01,1.340001068055111055e+01,1.404303326134664243e+00,4.674504262659118226e-01,7.383430549245921792e-01
-1.704937698366498111e+01,-8.233831486120276599e-01,2.267858438965342671e+00,-4.602750761180063876e-01,1.278708782241929409e+00
2.672924328160679508e+01,2.339132922240052181e+01,7.694535944664059990e+00,-4.147978788405304318e-01,-6.018368008363020882e-01
2.137561155558440262e+01,7.306296101536674747e+00,1.295754529260707999e+00,8.983725245304635676e-01,-1.293361924601257873e-01
-1.834855609510450236e+01,-2.291895709413069859e+00,4.429558498986549964e+00,9.137010132904689330e-01,-3.384135352696088228e-01
2.080188547867283688e+01,-2.579662517779722553e+00,1.206756942547734690e+00,1.226050326844157601e+00,6.281265096917867385e-01
-4.861809290484002233e+00,8.387359493426023604e+00,-1.093931334790692489e+00,1.163986479980231747e+00,-4.667279869527319325e-01
-1.108527142036540125e+00,-8.039040382858513301e-01,-2.269467006132637188e+00,-4.350372135449764865e-01,-1.905966129968651723e-01
4.609049426801019145e+00,-1.736670214896638598e+01,1.876459801522069482e+00,-1.787014095283832038e+00,-2.866624622484258977e-01
-6.962911722396199821e+00,4.135230850490893839e-02,-1.968880980302628148e+00,7.022064067436672996e-01,1.062909397717448856e+00
2.272119822725256810e+01,1.281353485978521611e+00,2.407696799087875039e+00,-2.639981661822180525e-01,7.207195028686209926e-02
-1.669250089930666903e+01,-6.079111879939701479e-01,2.877283684374490225e+00,4.571947349024182289e-02,3.996435703265707184e-01
-1.417591757421309495e+00,-1.660811683547974038e+00,-3.060921475928911395e+00,6.265020640072180291e-02,1.079484167518842019e+00
-2.499913320530632088e+00,3.872734074891977407e+00,-2.199979823416871483e+00,2.217364687066396112e+00,-3.022050022797325916e-02
4.963663305325974662e+00,-1.801511613584523053e+00,-3.006350422663897959e+00,-5.456022917560209295e-01,5.114793122901267752e-01
-6.825335074600023866e+00,-8.901492107592896552e-01,-5.541203907942837681e-01,9.358197193808194259e-01,-1.329319647273719873e+00
-1.739213080247992238e+01,-1.406464156672170507e+00,3.242733348716132724e+00,-1.494545687230892372e-01,5.715456085123529206e-01
7.006926768673636730e+00,-1.534351828351123936e+00,-2.538202465894869864e+00,3.177758788459298378e-01,-4.691552225771550289e-01
-5.799804236555668346e+00,3.895589568719981077e+00,-4.415513772211979160e-01,-1.482592962562720995e+00,-5.007995588629008399e-01
1.124958039355081318e+01,1.413889518192327976e+01,-2.332391170089011256e-01,2.983425130354369958e+00,-7.782920758693222529e-01
-8.691259601299277548e+00,5.143500317377376341e-01,-4.472542204730179383e-01,-2.133991778004890316e-01,2.013552564827351607e-02
7.424925428195793486e+00,-1.064280875586166530e+01,-1.197349933525415633e+00,-1.387904407674112267e-03,-1.535587729673599799e-01
8.754705205891369246e+00,3.559448196662187702e-01,-2.609039806229907388e+00,-8.350812460473315824e-01,4.750978697314929833e-01
-9.052186702468302926e+00,2.323065198774455720e+00,6.278693021621115644e-01,-1.260259266944190770e+00,-8.470828794724140076e-01
-1.726893992067724071e+01,-9.437662264530096712e-01,3.060230318686821160e+00,1.090137889263126603e+00,3.013511247247329661e-01
-6.972664050392370250e+00,4.160182599677060722e+00,4.702475783904865869e-01,-1.650222025183454955e+00,-1.104982450155555407e+00
-8.467426040005261001e+00,3.529167910950760323e+00,7.982330204986284317e-01,-1.802531562817195177e+00,-9.511843927387004793e-01
-7.258859342546111648e+00,5.401328788518132917e+00,-1.267415261929200732e+00,2.088571545840272811e-02,1.952139039537504617e-01
-6.754468145183292194e+00,9.047925457925276582e-01,-7.803822376487495882e-01,-5.122937190606379788e-03,-6.930767564588987684e-01
-2.308916340129345990e+00,3.473805407264680234e+00,-2.242423565177886324e+00,-2.806396535960087313e-01,-1.719785197962595269e-01
-2.701223736234851458e+00,1.935067488661678770e+00,-1.586967040270863771e+00,-2.574949731802174679e-01,-9.169515511641856964e-01
6.971285531000854796e+00,-1.442551784666124703e+01,6.536602473842515471e-01,-5.226757242090938060e-01,-1.232227019536808132e+00
-3.042585351465611154e+00,1.211836853436560890e+00,-3.105603280706357605e+00,5.643243719039211514e-01,1.222257832523286902e+00
-1.464230363128551282e+01,-7.323168421073839029e-01,1.954652245511351083e+00,6.907972972561399194e-01,1.979541109299547130e-02
5.508556352780146881e+00,-1.099731755080889251e+01,-1.424351166272371572e+00,9.699101504127540796e-01,-1.909610617243332475e-01
7.372713205704727102e+00,-1.381835831562788108e+00,-3.579632521030739589e+00,3.024201696384506199e+00,5.524505454412048655e-01
-1.509092639842138084e+01,-1.402452002261378672e+00,1.591561278943159685e+00,9.971741771760023187e-01,6.261911998388257627e-01
2.163276580322218834e+01,9.848458861864042291e+00,1.215961049683867978e+00,-7.660892768926616525e-02,8.138659179806867483e-01
-1.695181391809243010e+01,-1.360711873847588738e+00,2.728635422244861441e+00,1.028325098678594118e-01,7.944973182974638393e-01
-1.712964440174337710e+01,1.158274096967353062e+00,3.022873504171275094e+00,1.310463470820737664e+00,1.087377635729573633e-01
1.007982028631263205e+01,5.175324230138302894e+00,-2.030133725704710290e+00,5.936941475866174267e-01,-3.040858798490065351e-01
2.316733777486021495e+01,1.150262672646286788e+01,2.252135116642489887e+00,-1.201699137912379534e-01,1.338837222251847869e+00
2.534155034881488522e+00,-1.969358934269836103e+00,-1.778829389880035805e+00,3.156124909961279812e-01,-1.900500458452624830e+00
1.862554460327276473e+01,-4.163784069383789088e+00,6.541761186707655273e-01,2.092358192424529917e-01,3.256406298701564062e-01
-4.839514247803453628e+00,-1.508961758043465551e+00,-1.934788886763739058e+00,2.041271962181630956e-02,2.105086496916192818e-01
-1.537120079471361755e+01,-3.241099385461291948e+00,1.949476084928796205e+00,7.705890744038095264e-01,5.771752467235558015e-01
-4.408368029891779116e+00,2.445206004203898331e+00,-2.489477414644913011e+00,4.436162952105379143e-01,8.887556433399450562e-01
-6.411183380777818464e+00,2.146385453660899945e+00,-3.317175211062688422e-01,-1.924792204252269601e+00,-4.139642329187628866e-01
-1.577806120179144500e+01,-3.384026626378592861e-01,2.717117764898070220e+00,2.923303393071333134e-01,-7.786780265570175663e-02
-1.265653398635861571e+00,-2.768349030773151753e+00,-1.776389984966299185e+00,4.578751906776038494e-01,-1.150280715549075072e+00
1.755527715818565682e+01,-7.688258671318709325e+00,4.906986146109802438e-01,1.798069357362220178e+00,-5.133376496202873146e-02
1.087374209816807991e+01,-6.263656499598749816e-01,-2.263299640237032673e+00,-1.473012608581190763e+00,7.354197326892892850e-01
1.599825019667243220e+00,1.336029138269265637e+01,-7.150396808897623302e-01,-8.912941202293829246e-01,-3.212146590616442032e-01
1.437922962084661904e+01,-7.115305952447341653e+00,-4.584699486867799961e-02,-1.132517706409268854e+00,-2.797931761825492858e-01
7.619937988967786957e+00,5.102791055342131621e+00,-2.906261299941354626e+00,2.910436227202232162e-01,5.039176977054585782e-01
-8.379350339578964579e+00,1.746288823521387812e+00,4.743535337307469013e-01,-2.354689315431274022e+00,-6.098001269739901087e-01
-9.689110784417065858e+00,3.969325146811711225e+00,1.147820684400583824e+00,-1.853480100982585421e+00,-7.096885537278623257e-01
3.677776972773419306e+00,-1.568275376133880883e+01,1.072439335266393012e+00,-2.195089396793805658e+00,-2.087776389422764112e-01
5.636318709889463818e+00,-1.422548871384054969e+01,5.935883442993563630e-01,-2.781246074306903626e+00,-6.671287017765261187e-03
2.953798244791234762e+00,-2.887310839797612161e+00,-2.370038647979050506e+00,8.721734730484376197e-02,-7.495588731075878419e-01
2.626113090165495656e+00,3.788291288403893731e+00,-1.633623348855096413e+00,-4.560892999758865418e-01,-1.538276796394714152e+00
1.114985256312513329e+01,-7.439252108199323033e+00,-1.272374142126209806e+00,-1.894699981145721579e-01,1.724559726891239653e-01
-1.720817471279769251e+01,-2.303317745318964160e+00,2.744003129610849356e+00,8.511746832589730527e-01,7.851896754557966540e-01
-7.359240260159856994e+00,3.166763478304080337e+00,-1.625270473811476935e+00,-4.479693875639421119e-01,5.129490769848049636e-01
-1.509240522263900708e+01,-7.395954038411968190e-01,2.032658175173216453e+00,3.225268770342445412e-01,2.958867662530511033e-01
-6.154267564772214705e+00,1.790973496419089539e+00,-1.226828948146670095e+00,-1.788908482310975212e-01,-3.789146624148618248e-01
-6.052324814880019943e+00,2.720514542043601214e+00,-1.614215808541896280e+00,3.936174735632124409e-03,1.540021020486705694e-01
-1.594057850358362449e+00,1.122352751236193935e+00,-1.850624109279779717e+00,-1.931024948618643988e-02,-1.000697973986273803e+00
-1.551954003250402714e+01,-1.307586540774761108e+00,2.143696705450955697e+00,3.389592757231888465e-01,4.725998422157171031e-01
-8.110587058821423057e+00,-2.641856788794366140e-01,-8.568605210020687757e-01,-2.462108506460525259e-01,2.465828055954322751e-01
7.163921472698368653e+00,2.101660573044875857e+00,-3.214690577530726845e+00,1.822358465542764927e-01,9.727826336901526094e-01
-1.699480672542739867e+01,-3.632920483648699239e+00,3.403674188525358080e+00,7.183021181782124343e-01,3.895745829914507019e-02
-1.730087114332228637e+01,-1.797924679272397519e+00,3.136864154197961607e+00,3.540874490720048451e-01,5.361973862340460029e-01
-5.215740261891879115e+00,7.644352888178462813e-01,-1.805578749934160454e+00,-4.038582788751833852e-01,6.721106813185567797e-02
-5.813605866254252241e+00,1.802977525322009944e+00,-1.971693944673808874e+00,8.530153822565675892e-01,5.356443634459291392e-01
1.258227879596514853e+01,-9.975349803533154258e+00,-9.709739187012018657e-01,4.724187716565121931e-01,1.267104043611371411e+00
-1.696816480616556078e+01,-1.339562936881617539e+00,3.203909951623375107e+00,9.151480428545375467e-01,-1.111259683025222905e-01
1.829539762943528913e+01,-6.244568357844030082e+00,1.251107949718886614e+00,-2.013838967989557416e-01,-4.187719331427326996e-01
-4.976717820803831849e+00,1.347665246334644573e+00,-1.035017097738927028e+00,-1.379151280190992424e+00,-2.120576038752016446e-01
-2.227285954780668931e+00,1.031165588114034470e+00,-1.925210138177712249e+00,3.779764789349210341e-02,-8.471238586105037660e-01
-6.320818648422901198e+00,6.525998976626606662e+00,7.429786006769705242e-01,-1.356092813013632714e+00,-1.513510445775307911e+00
-1.027214504232297365e+01,2.314963537837617658e+00,-9.421822770336339692e-02,-2.996552284657977849e-01,3.009058802075709749e-01
-1.603338606549529288e+01,7.357658766482984003e-01,2.239747016975761618e+00,1.666635092919623418e+00,-1.010894797756473618e-01
-1.749579142616188676e+01,5.630797940556730552e+00,2.309154362757706913e+00,-1.299250913328335866e+00,2.051816325883539349e+00
-8.117178493506381542e+00,4.791681883519990137e+00,-7.441018282663164340e-01,-2.319290188758344584e+00,1.270027766029379501e+00
-1.807194470521934448e+01,1.113532611880369838e-01,3.351677591916817356e+00,7.119627968811740315e-01,6.684387006693351951e-01
2.614876868402426879e+01,2.768175033823682085e+01,9.151535416959344360e+00,-1.625530357533627068e+00,-9.666987662410598814e-01
-7.738199496455196780e+00,2.369432880261172158e+00,4.020159477308370977e-01,-1.777149952790239018e+00,-1.023469060343210391e+00
-1.711065253461050162e+01,-5.127746125175555170e-01,2.624461431339156547e+00,8.749532144040986781e-01,8.821844803868896800e-01
8.336401870676237280e+00,8.656408900719477773e-01,-2.790344605627553598e+00,-1.398846949065488676e+00,8.314276184567830352e-01
-1.093218320289616585e+01,7.364550623460744738e+00,7.943110232145554894e-01,1.225900651615742021e+00,-5.859336232681018330e-01
-4.824414065835383347e+00,-1.051510691761973781e+01,-6.166063405797523461e-04,4.561692148188092877e-01,-1.293536400561669186e+00
1.568764853923638469e+01,-4.276423938148288251e-01,-6.941720066403047618e-01,-4.508241253213234323e-01,-3.601397918770146145e-01
1.292707907139642565e+01,3.201868809223478607e+00,-1.179985689005529581e+00,-1.508826134954652343e+00,-4.949208900890098017e-01
5.391096156179752796e+00,3.239890318867332919e+00,-2.492838377587360377e+00,-6.858998599412092778e-01,-6.153199738910918315e-01
-5.463823164645493335e+00,2.218446347743135760e+00,-1.166462459762365622e+00,4.792312778498556414e-01,-3.184166183092824176e-01
-7.033609953268903148e+00,3.107017011595955580e+01,4.926940216520957705e+00,5.412385539013313540e-01,1.324394405554862653e+00
-6.627984362484811598e+00,8.523944434116879521e+00,1.107149360038192087e+00,2.887086505747656240e+00,-2.311920609523946624e+00
-5.936986680124176630e+00,1.589424932217364361e+00,-1.866765838582126413e+00,-5.259926839441960711e-01,3.470408951475754122e-01
-1.088347389745469584e+01,2.511719154070677806e+00,-2.386222451741883827e-02,5.268833979039047044e-01,4.761035459902989708e-01
-3.876935239116459986e+00,1.991107355801515544e+00,-2.654477037706476139e+00,3.988574464711108214e-01,9.828382116261248358e-01
1.092838174429368081e+01,1.344674406146006618e+01,-5.631585615349995466e-01,6.490468603037528039e-01,-1.062964425960492981e-01
7.705801180056540689e-01,2.277663038352628622e+00,-2.506785277255185296e+00,8.893049688265437513e-01,-5.951757239234057861e-01
-5.438520655469407217e+00,1.660734409828101610e+00,-1.491035727882263684e+00,-3.027193242960908304e-01,-1.577003520152316374e-01
-1.446045760285849191e+01,-5.026097558135067533e-01,1.472463451221244224e+00,7.303526485110002353e-01,3.604265711755469392e-01
-9.543098197004200145e+00,4.573374065187173265e+00,1.038461169025027830e+00,-1.769767387028311045e+00,-9.100000482226956455e-01
-1.312833153813529385e+00,4.148489429589757194e+00,-1.407325420029600593e+00,-1.075139154425204108e-01,-1.312500933928492319e+00
-1.043885434975274151e+01,4.535930949803781864e+00,1.475436162258030093e+00,-1.664470193307589385e+00,-8.143479772295559860e-01
-2.286607003618811085e+00,7.282542859138042779e+00,7.723406501195807516e-01,1.358418618250347709e+00,-3.285279408133775281e+00
1.969810664911382148e+01,-3.769319114387486430e-02,8.419735467129220094e-03,9.134958540406381555e-01,1.383134184481117579e+00
2.814955666488756503e+00,8.434574938573105030e+00,-1.943614435472880819e+00,-1.012162718767207981e+00,-4.026599417557191196e-01
6.462030857943791062e+00,6.923442956840268891e+00,-2.359750272488825296e+00,-7.223186659079847693e-01,-2.287571068824741927e-01
7.054947424990749560e+00,-8.886414704853325131e-02,-3.418083256400426873e+00,7.306437385415462948e-01,1.102606457110802962e+00
8.462575479351114538e+00,8.268290925657858503e-01,-2.853079189918644509e+00,-9.597054483878052211e-02,5.613495215069373989e-01
9.442829600827872483e+00,4.207877331356328021e+00,-2.529540275678111350e+00,-8.618722968046845789e-01,4.306255496176217834e-01
-6.680216422952540256e+00,-2.461644758050231196e+00,-5.939604171166065205e-01,9.771564525677587376e-01,-1.212172560811302313e+00
7.028989244943080195e+00,4.659586043985178283e-01,-3.000802725588687991e+00,-8.837026331336916840e-01,4.862567730512059039e-01
8.187344995159023142e+00,8.973207215922456292e-01,-3.571989066204793506e+00,2.217933478099695765e+00,1.128552105262001781e+00
-1.785809241356029986e+01,-1.458984104143710603e+00,3.073469671718888740e+00,-3.379602191334958317e-01,9.934921176205548932e-01
1.196298656128425186e+01,1.663655725079726366e+00,-1.766645890503387717e+00,-6.767562709982248847e-01,-3.518369111901021307e-01
8.524355323819385433e+00,-7.807388625581816122e+00,-1.411628836264511300e+00,-6.660157849588520529e-01,-4.854842577394176684e-01
-1.506298813403596704e+01,-4.229600445596679026e-01,1.674345080466902225e+00,6.012932395281619380e-01,4.644871602832245649e-01
-1.699127006485930380e+01,3.250496762755621938e-01,2.990476412540338025e+00,2.476564992243987517e-01,4.976732851812054048e-01
-6.653106440242035013e+00,2.763223123933170378e+00,-1.808790189684721827e+00,1.558396330300914068e-01,6.956543697843854401e-01
-1.634989051034053276e+01,-1.527839353608050343e+00,2.642798854441638756e+00,6.458780081598107792e-01,1.484702686709644670e-01
6.280165009376544205e+00,-1.402942046480129790e+01,-7.254212737080136808e-01,2.469413782745430552e+00,-1.184942348897778386e-01
-1.732876603754307610e+01,-2.298534126794073706e-01,3.169725423493400474e+00,2.470968821350698619e-01,4.537416576193192830e-01
